"ray/tune/custom_metrics/real_step_mean","planning_num_data: honest-bee-2883 - _step","planning_num_data: honest-bee-2883 - _step__MIN","planning_num_data: honest-bee-2883 - _step__MAX","planning_num_data: honest-bee-2883 - ray/tune/custom_metrics/energy_cost_mean","planning_num_data: honest-bee-2883 - ray/tune/custom_metrics/energy_cost_mean__MIN","planning_num_data: honest-bee-2883 - ray/tune/custom_metrics/energy_cost_mean__MAX","planning_num_data: 500 - _step","planning_num_data: 500 - _step__MIN","planning_num_data: 500 - _step__MAX","planning_num_data: 500 - ray/tune/custom_metrics/energy_cost_mean","planning_num_data: 500 - ray/tune/custom_metrics/energy_cost_mean__MIN","planning_num_data: 500 - ray/tune/custom_metrics/energy_cost_mean__MAX","planning_num_data: 30000 - _step","planning_num_data: 30000 - _step__MIN","planning_num_data: 30000 - _step__MAX","planning_num_data: 30000 - ray/tune/custom_metrics/energy_cost_mean","planning_num_data: 30000 - ray/tune/custom_metrics/energy_cost_mean__MIN","planning_num_data: 30000 - ray/tune/custom_metrics/energy_cost_mean__MAX","planning_num_data: 10000 - _step","planning_num_data: 10000 - _step__MIN","planning_num_data: 10000 - _step__MAX","planning_num_data: 10000 - ray/tune/custom_metrics/energy_cost_mean","planning_num_data: 10000 - ray/tune/custom_metrics/energy_cost_mean__MIN","planning_num_data: 10000 - ray/tune/custom_metrics/energy_cost_mean__MAX","planning_num_data: 1000 - _step","planning_num_data: 1000 - _step__MIN","planning_num_data: 1000 - _step__MAX","planning_num_data: 1000 - ray/tune/custom_metrics/energy_cost_mean","planning_num_data: 1000 - ray/tune/custom_metrics/energy_cost_mean__MIN","planning_num_data: 1000 - ray/tune/custom_metrics/energy_cost_mean__MAX"
"1078.949951171875","","","","","","","","","","","","","","","","","","","37","37","37","94.84868621826172","94.84868621826172","94.84868621826172","","","","","",""
"1100.4000244140625","","","","","","","107","107","107","83.55036926269531","83.55036926269531","83.55036926269531","","","","","","","","","","","","","","","","","",""
"1103.4300537109375","","","","","","","","","","","","","","","","","","","","","","","","","114","114","114","74.6259536743164","74.6259536743164","74.6259536743164"
"1108.800048828125","","","","","","","","","","","","","","","","","","","38","38","38","98.64795684814453","98.64795684814453","98.64795684814453","","","","","",""
"1117.6500244140625","","","","","","","","","","","","","32","32","32","92.26935577392578","92.26935577392578","92.26935577392578","","","","","","","","","","","",""
"1129.989990234375","","","","","","","108","108","108","81.16671752929688","81.16671752929688","81.16671752929688","","","","","","","","","","","","","","","","","",""
"1142.22998046875","","","","","","","","","","","","","","","","","","","39","39","39","105.88404846191406","105.88404846191406","105.88404846191406","","","","","",""
"1150.5","11","11","11","109.36640930175781","109.36640930175781","109.36640930175781","","","","","","","","","","","","","","","","","","","","","","","",""
"1158.5699462890625","","","","","","","","","","","","","33","33","33","93.46404266357422","93.46404266357422","93.46404266357422","","","","","","","","","","","",""
"1166.0999755859375","","","","","","","","","","","","","","","","","","","","","","","","","115","115","115","75.42133331298828","75.42133331298828","75.42133331298828"
"1167.5699462890625","","","","","","","109","109","109","82.86802673339844","82.86802673339844","82.86802673339844","","","","","","","","","","","","","","","","","",""
"1181.5400390625","","","","","","","","","","","","","","","","","","","40","40","40","91.22246551513672","91.22246551513672","91.22246551513672","","","","","",""
"1201.3499755859375","","","","","","","110","110","110","81.52825927734375","81.52825927734375","81.52825927734375","","","","","","","","","","","","","","","","","",""
"1201.4300537109375","","","","","","","","","","","","","34","34","34","97.97581481933594","97.97581481933594","97.97581481933594","","","","","","","","","","","",""
"1218.9000244140625","","","","","","","","","","","","","","","","","","","41","41","41","93.84034729003906","93.84034729003906","93.84034729003906","","","","","",""
"1228.199951171875","","","","","","","","","","","","","","","","","","","","","","","","","116","116","116","75.31852722167969","75.31852722167969","75.31852722167969"
"1237.9100341796875","","","","","","","111","111","111","81.58040618896484","81.58040618896484","81.58040618896484","","","","","","","","","","","","","","","","","",""
"1238.3399658203125","","","","","","","","","","","","","35","35","35","95.5497055053711","95.5497055053711","95.5497055053711","","","","","","","","","","","",""
"1250.5","12","12","12","103.52923583984375","103.52923583984375","103.52923583984375","","","","","","","","","","","","","","","","","","","","","","","",""
"1256.780029296875","","","","","","","","","","","","","","","","","","","42","42","42","96.67273712158203","96.67273712158203","96.67273712158203","","","","","",""
"1271.31005859375","","","","","","","112","112","112","80.5259017944336","80.5259017944336","80.5259017944336","","","","","","","","","","","","","","","","","",""
"1280.31005859375","","","","","","","","","","","","","36","36","36","94.92735290527344","94.92735290527344","94.92735290527344","","","","","","","","","","","",""
"1285.0999755859375","","","","","","","","","","","","","","","","","","","43","43","43","96.08103942871094","96.08103942871094","96.08103942871094","","","","","",""
"1289.27001953125","","","","","","","","","","","","","","","","","","","","","","","","","117","117","117","75.5505142211914","75.5505142211914","75.5505142211914"
"1316.719970703125","","","","","","","113","113","113","79.10315704345703","79.10315704345703","79.10315704345703","","","","","","","","","","","","","","","","","",""
"1321.969970703125","","","","","","","","","","","","","","","","","","","44","44","44","97.16377258300781","97.16377258300781","97.16377258300781","","","","","",""
"1324.3900146484375","","","","","","","","","","","","","37","37","37","95.32678985595703","95.32678985595703","95.32678985595703","","","","","","","","","","","",""
"1349.1199951171875","","","","","","","","","","","","","","","","","","","","","","","","","118","118","118","77.31849670410156","77.31849670410156","77.31849670410156"
"1350.5","13","13","13","104.88167572021484","104.88167572021484","104.88167572021484","","","","","","","","","","","","","","","","","","","","","","","",""
"1357.469970703125","","","","","","","","","","","","","","","","","","","45","45","45","97.98191833496094","97.98191833496094","97.98191833496094","","","","","",""
"1360.5899658203125","","","","","","","114","114","114","79.28749084472656","79.28749084472656","79.28749084472656","","","","","","","","","","","","","","","","","",""
"1366.6400146484375","","","","","","","","","","","","","38","38","38","93.66766357421875","93.66766357421875","93.66766357421875","","","","","","","","","","","",""
"1389.300048828125","","","","","","","","","","","","","","","","","","","46","46","46","91.42054748535156","91.42054748535156","91.42054748535156","","","","","",""
"1403.9100341796875","","","","","","","","","","","","","","","","","","","","","","","","","119","119","119","73.95177459716797","73.95177459716797","73.95177459716797"
"1407.469970703125","","","","","","","115","115","115","79.16134643554688","79.16134643554688","79.16134643554688","","","","","","","","","","","","","","","","","",""
"1408.199951171875","","","","","","","","","","","","","39","39","39","91.91484832763672","91.91484832763672","91.91484832763672","","","","","","","","","","","",""
"1429.5799560546875","","","","","","","","","","","","","","","","","","","47","47","47","93.36622619628906","93.36622619628906","93.36622619628906","","","","","",""
"1450.1199951171875","","","","","","","","","","","","","40","40","40","93.16118621826172","93.16118621826172","93.16118621826172","","","","","","","","","","","",""
"1450.5","14","14","14","111.61812591552734","111.61812591552734","111.61812591552734","","","","","","","","","","","","","","","","","","","","","","","",""
"1453.030029296875","","","","","","","116","116","116","78.95204162597656","78.95204162597656","78.95204162597656","","","","","","","","","","","","","","","","","",""
"1472.43994140625","","","","","","","","","","","","","","","","","","","","","","","","","120","120","120","75.12089538574219","75.12089538574219","75.12089538574219"
"1474.6600341796875","","","","","","","","","","","","","","","","","","","48","48","48","88.54862976074219","88.54862976074219","88.54862976074219","","","","","",""
"1491.7900390625","","","","","","","","","","","","","41","41","41","93.10971069335938","93.10971069335938","93.10971069335938","","","","","","","","","","","",""
"1494.1300048828125","","","","","","","117","117","117","78.16289520263672","78.16289520263672","78.16289520263672","","","","","","","","","","","","","","","","","",""
"1513.9200439453125","","","","","","","","","","","","","","","","","","","49","49","49","88.75833129882812","88.75833129882812","88.75833129882812","","","","","",""
"1532.989990234375","","","","","","","118","118","118","78.02481079101562","78.02481079101562","78.02481079101562","","","","","","","","","","","","","","","","","",""
"1534.0699462890625","","","","","","","","","","","","","42","42","42","92.48480224609375","92.48480224609375","92.48480224609375","","","","","","","","","","","",""
"1540.75","","","","","","","","","","","","","","","","","","","","","","","","","121","121","121","74.47769165039062","74.47769165039062","74.47769165039062"
"1548.1700439453125","","","","","","","","","","","","","","","","","","","50","50","50","93.15338134765625","93.15338134765625","93.15338134765625","","","","","",""
"1550.5","15","15","15","102.0263442993164","102.0263442993164","102.0263442993164","","","","","","","","","","","","","","","","","","","","","","","",""
"1578.6700439453125","","","","","","","119","119","119","75.81822967529297","75.81822967529297","75.81822967529297","","","","","","","","","","","","","","","","","",""
"1579.5999755859375","","","","","","","","","","","","","43","43","43","89.35462188720703","89.35462188720703","89.35462188720703","","","","","","","","","","","",""
"1583.8299560546875","","","","","","","","","","","","","","","","","","","51","51","51","91.27143096923828","91.27143096923828","91.27143096923828","","","","","",""
"1610.27001953125","","","","","","","","","","","","","","","","","","","","","","","","","122","122","122","73.09367370605469","73.09367370605469","73.09367370605469"
"1617.9100341796875","","","","","","","","","","","","","","","","","","","52","52","52","94.16857147216797","94.16857147216797","94.16857147216797","","","","","",""
"1624.300048828125","","","","","","","","","","","","","44","44","44","88.92152404785156","88.92152404785156","88.92152404785156","","","","","","","","","","","",""
"1645.1300048828125","","","","","","","120","120","120","71.58492279052734","71.58492279052734","71.58492279052734","","","","","","","","","","","","","","","","","",""
"1650.5","16","16","16","106.12540435791016","106.12540435791016","106.12540435791016","","","","","","","","","","","","","","","","","","","","","","","",""
"1651.22998046875","","","","","","","","","","","","","","","","","","","53","53","53","95.7594985961914","95.7594985961914","95.7594985961914","","","","","",""
"1670.3599853515625","","","","","","","","","","","","","45","45","45","91.3228988647461","91.3228988647461","91.3228988647461","","","","","","","","","","","",""
"1678.0400390625","","","","","","","","","","","","","","","","","","","","","","","","","123","123","123","72.97734832763672","72.97734832763672","72.97734832763672"
"1683.9599609375","","","","","","","","","","","","","","","","","","","54","54","54","93.5528335571289","93.5528335571289","93.5528335571289","","","","","",""
"1722.6199951171875","","","","","","","121","121","121","72.36731719970703","72.36731719970703","72.36731719970703","","","","","","","","","","","","","","","","","",""
"1724.02001953125","","","","","","","","","","","","","","","","","","","55","55","55","88.7425537109375","88.7425537109375","88.7425537109375","","","","","",""
"1724.31005859375","","","","","","","","","","","","","46","46","46","86.34365844726562","86.34365844726562","86.34365844726562","","","","","","","","","","","",""
"1750.5","17","17","17","100.9277572631836","100.9277572631836","100.9277572631836","","","","","","","","","","","","","","","","","","","","","","","",""
"1750.5400390625","","","","","","","","","","","","","","","","","","","","","","","","","124","124","124","73.77481842041016","73.77481842041016","73.77481842041016"
"1771.1600341796875","","","","","","","","","","","","","47","47","47","93.01209259033203","93.01209259033203","93.01209259033203","","","","","","","","","","","",""
"1775.8299560546875","","","","","","","","","","","","","","","","","","","56","56","56","86.41020965576172","86.41020965576172","86.41020965576172","","","","","",""
"1795.77001953125","","","","","","","122","122","122","73.0427017211914","73.0427017211914","73.0427017211914","","","","","","","","","","","","","","","","","",""
"1812.4100341796875","","","","","","","","","","","","","48","48","48","93.42583465576172","93.42583465576172","93.42583465576172","","","","","","","","","","","",""
"1815.8800048828125","","","","","","","","","","","","","","","","","","","57","57","57","94.88941955566406","94.88941955566406","94.88941955566406","","","","","",""
"1828.0699462890625","","","","","","","","","","","","","","","","","","","","","","","","","125","125","125","69.90120697021484","69.90120697021484","69.90120697021484"
"1850.5","18","18","18","105.79425811767578","105.79425811767578","105.79425811767578","","","","","","","","","","","","","","","","","","","","","","","",""
"1855.260009765625","","","","","","","","","","","","","49","49","49","88.27593231201172","88.27593231201172","88.27593231201172","","","","","","","","","","","",""
"1856.02001953125","","","","","","","","","","","","","","","","","","","58","58","58","88.93602752685547","88.93602752685547","88.93602752685547","","","","","",""
"1871.72998046875","","","","","","","123","123","123","70.42186737060547","70.42186737060547","70.42186737060547","","","","","","","","","","","","","","","","","",""
"1893.7099609375","","","","","","","","","","","","","50","50","50","89.49112701416016","89.49112701416016","89.49112701416016","","","","","","","","","","","",""
"1900.260009765625","","","","","","","","","","","","","","","","","","","59","59","59","88.57569885253906","88.57569885253906","88.57569885253906","","","","","",""
"1903.7900390625","","","","","","","","","","","","","","","","","","","","","","","","","126","126","126","70.82063293457031","70.82063293457031","70.82063293457031"
"1942.6800537109375","","","","","","","","","","","","","51","51","51","86.78059387207031","86.78059387207031","86.78059387207031","","","","","","","","","","","",""
"1942.9300537109375","","","","","","","","","","","","","","","","","","","60","60","60","86.8409652709961","86.8409652709961","86.8409652709961","","","","","",""
"1947.0400390625","","","","","","","124","124","124","71.4736328125","71.4736328125","71.4736328125","","","","","","","","","","","","","","","","","",""
"1950.5","19","19","19","103.94441986083984","103.94441986083984","103.94441986083984","","","","","","","","","","","","","","","","","","","","","","","",""
"1983.219970703125","","","","","","","","","","","","","","","","","","","","","","","","","127","127","127","72.75859832763672","72.75859832763672","72.75859832763672"
"1990.030029296875","","","","","","","","","","","","","","","","","","","61","61","61","86.56610107421875","86.56610107421875","86.56610107421875","","","","","",""
"1991.8900146484375","","","","","","","","","","","","","52","52","52","86.22328186035156","86.22328186035156","86.22328186035156","","","","","","","","","","","",""
"2022.1199951171875","","","","","","","125","125","125","72.3658218383789","72.3658218383789","72.3658218383789","","","","","","","","","","","","","","","","","",""
"2031.949951171875","","","","","","","","","","","","","","","","","","","62","62","62","90.29203796386719","90.29203796386719","90.29203796386719","","","","","",""
"2041.8199462890625","","","","","","","","","","","","","53","53","53","91.33916473388672","91.33916473388672","91.33916473388672","","","","","","","","","","","",""
"2050.5","20","20","20","99.72634887695312","99.72634887695312","99.72634887695312","","","","","","","","","","","","","","","","","","","","","","","",""
"2062.820068359375","","","","","","","","","","","","","","","","","","","","","","","","","128","128","128","69.32661437988281","69.32661437988281","69.32661437988281"
"2072.18994140625","","","","","","","","","","","","","","","","","","","63","63","63","90.92224884033203","90.92224884033203","90.92224884033203","","","","","",""
"2083.169921875","","","","","","","","","","","","","54","54","54","91.54780578613281","91.54780578613281","91.54780578613281","","","","","","","","","","","",""
"2094.3798828125","","","","","","","126","126","126","71.1567153930664","71.1567153930664","71.1567153930664","","","","","","","","","","","","","","","","","",""
"2118.22998046875","","","","","","","","","","","","","","","","","","","64","64","64","84.8492660522461","84.8492660522461","84.8492660522461","","","","","",""
"2126.18994140625","","","","","","","","","","","","","55","55","55","86.4123306274414","86.4123306274414","86.4123306274414","","","","","","","","","","","",""
"2149.2099609375","","","","","","","","","","","","","","","","","","","","","","","","","129","129","129","70.44217681884766","70.44217681884766","70.44217681884766"
"2150.5","21","21","21","95.35587310791016","95.35587310791016","95.35587310791016","","","","","","","","","","","","","","","","","","","","","","","",""
"2161.6201171875","","","","","","","","","","","","","","","","","","","65","65","65","89.12164306640625","89.12164306640625","89.12164306640625","","","","","",""
"2175.590087890625","","","","","","","127","127","127","68.74244689941406","68.74244689941406","68.74244689941406","","","","","","","","","","","","","","","","","",""
"2176.169921875","","","","","","","","","","","","","56","56","56","85.48890686035156","85.48890686035156","85.48890686035156","","","","","","","","","","","",""
"2205.659912109375","","","","","","","","","","","","","","","","","","","66","66","66","87.005126953125","87.005126953125","87.005126953125","","","","","",""
"2227.469970703125","","","","","","","","","","","","","","","","","","","","","","","","","130","130","130","68.99226379394531","68.99226379394531","68.99226379394531"
"2231.1201171875","","","","","","","","","","","","","57","57","57","86.0152816772461","86.0152816772461","86.0152816772461","","","","","","","","","","","",""
"2250.5","22","22","22","100.82213592529297","100.82213592529297","100.82213592529297","","","","","","","","","","","","","","","","","","","","","","","",""
"2253.7900390625","","","","","","","128","128","128","70.14836120605469","70.14836120605469","70.14836120605469","","","","","","","","","","","","","","","","","",""
"2253.929931640625","","","","","","","","","","","","","","","","","","","67","67","67","87.3260498046875","87.3260498046875","87.3260498046875","","","","","",""
"2294.10009765625","","","","","","","","","","","","","58","58","58","86.17228698730469","86.17228698730469","86.17228698730469","","","","","","","","","","","",""
"2301.89990234375","","","","","","","","","","","","","","","","","","","68","68","68","86.49954986572266","86.49954986572266","86.49954986572266","","","","","",""
"2314.659912109375","","","","","","","","","","","","","","","","","","","","","","","","","131","131","131","69.94750213623047","69.94750213623047","69.94750213623047"
"2330.39990234375","","","","","","","129","129","129","70.01197052001953","70.01197052001953","70.01197052001953","","","","","","","","","","","","","","","","","",""
"2346.969970703125","","","","","","","","","","","","","","","","","","","69","69","69","84.84733581542969","84.84733581542969","84.84733581542969","","","","","",""
"2348.929931640625","","","","","","","","","","","","","59","59","59","83.76689910888672","83.76689910888672","83.76689910888672","","","","","","","","","","","",""
"2350.5","23","23","23","104.88750457763672","104.88750457763672","104.88750457763672","","","","","","","","","","","","","","","","","","","","","","","",""
"2389.830078125","","","","","","","","","","","","","","","","","","","70","70","70","83.71033477783203","83.71033477783203","83.71033477783203","","","","","",""
"2398.929931640625","","","","","","","","","","","","","60","60","60","87.83988189697266","87.83988189697266","87.83988189697266","","","","","","","","","","","",""
"2403.639892578125","","","","","","","","","","","","","","","","","","","","","","","","","132","132","132","69.43212127685547","69.43212127685547","69.43212127685547"
"2409.840087890625","","","","","","","130","130","130","69.30502319335938","69.30502319335938","69.30502319335938","","","","","","","","","","","","","","","","","",""
"2437.419921875","","","","","","","","","","","","","","","","","","","71","71","71","85.72023010253906","85.72023010253906","85.72023010253906","","","","","",""
"2449.8798828125","","","","","","","","","","","","","61","61","61","85.1126708984375","85.1126708984375","85.1126708984375","","","","","","","","","","","",""
"2450.5","24","24","24","106.1396484375","106.1396484375","106.1396484375","","","","","","","","","","","","","","","","","","","","","","","",""
"2485.75","","","","","","","","","","","","","","","","","","","","","","","","","133","133","133","68.65955352783203","68.65955352783203","68.65955352783203"
"2489.4599609375","","","","","","","","","","","","","","","","","","","72","72","72","86.58576965332031","86.58576965332031","86.58576965332031","","","","","",""
"2492.10009765625","","","","","","","131","131","131","68.8090591430664","68.8090591430664","68.8090591430664","","","","","","","","","","","","","","","","","",""
"2502.1298828125","","","","","","","","","","","","","62","62","62","84.73768615722656","84.73768615722656","84.73768615722656","","","","","","","","","","","",""
"2539.219970703125","","","","","","","","","","","","","","","","","","","73","73","73","87.15849304199219","87.15849304199219","87.15849304199219","","","","","",""
"2550.5","25","25","25","98.38632202148438","98.38632202148438","98.38632202148438","","","","","","","","","","","","","","","","","","","","","","","",""
"2556.14990234375","","","","","","","","","","","","","63","63","63","88.11282348632812","88.11282348632812","88.11282348632812","","","","","","","","","","","",""
"2567.739990234375","","","","","","","","","","","","","","","","","","","","","","","","","134","134","134","68.30133056640625","68.30133056640625","68.30133056640625"
"2573.14990234375","","","","","","","132","132","132","69.44668579101562","69.44668579101562","69.44668579101562","","","","","","","","","","","","","","","","","",""
"2586.06005859375","","","","","","","","","","","","","","","","","","","74","74","74","87.62691497802734","87.62691497802734","87.62691497802734","","","","","",""
"2598.2099609375","","","","","","","","","","","","","64","64","64","84.04025268554688","84.04025268554688","84.04025268554688","","","","","","","","","","","",""
"2626.510009765625","","","","","","","","","","","","","","","","","","","75","75","75","84.12664794921875","84.12664794921875","84.12664794921875","","","","","",""
"2650.5","26","26","26","96.47528839111328","96.47528839111328","96.47528839111328","","","","","","","","","","","","","","","","","","","","","","","",""
"2650.550048828125","","","","","","","","","","","","","65","65","65","90.04045867919922","90.04045867919922","90.04045867919922","","","","","","","","","","","",""
"2654.510009765625","","","","","","","","","","","","","","","","","","","","","","","","","135","135","135","68.93141174316406","68.93141174316406","68.93141174316406"
"2657.39990234375","","","","","","","133","133","133","69.1568374633789","69.1568374633789","69.1568374633789","","","","","","","","","","","","","","","","","",""
"2671.949951171875","","","","","","","","","","","","","","","","","","","76","76","76","83.23455810546875","83.23455810546875","83.23455810546875","","","","","",""
"2694.4599609375","","","","","","","","","","","","","66","66","66","82.84329223632812","82.84329223632812","82.84329223632812","","","","","","","","","","","",""
"2720.14990234375","","","","","","","","","","","","","","","","","","","77","77","77","84.65975952148438","84.65975952148438","84.65975952148438","","","","","",""
"2737.739990234375","","","","","","","","","","","","","","","","","","","","","","","","","136","136","136","69.0830078125","69.0830078125","69.0830078125"
"2739.860107421875","","","","","","","134","134","134","68.43350219726562","68.43350219726562","68.43350219726562","","","","","","","","","","","","","","","","","",""
"2742.8798828125","","","","","","","","","","","","","67","67","67","88.86627197265625","88.86627197265625","88.86627197265625","","","","","","","","","","","",""
"2750.5","27","27","27","102.84983825683594","102.84983825683594","102.84983825683594","","","","","","","","","","","","","","","","","","","","","","","",""
"2773.159912109375","","","","","","","","","","","","","","","","","","","78","78","78","82.64225006103516","82.64225006103516","82.64225006103516","","","","","",""
"2796.2099609375","","","","","","","","","","","","","68","68","68","84.13368225097656","84.13368225097656","84.13368225097656","","","","","","","","","","","",""
"2823.60009765625","","","","","","","","","","","","","","","","","","","79","79","79","84.15544891357422","84.15544891357422","84.15544891357422","","","","","",""
"2823.760009765625","","","","","","","135","135","135","67.61753845214844","67.61753845214844","67.61753845214844","","","","","","","","","","","","","","","","","",""
"2826.030029296875","","","","","","","","","","","","","","","","","","","","","","","","","137","137","137","67.397216796875","67.397216796875","67.397216796875"
"2848.31005859375","","","","","","","","","","","","","69","69","69","81.055419921875","81.055419921875","81.055419921875","","","","","","","","","","","",""
"2850.5","28","28","28","97.3595199584961","97.3595199584961","97.3595199584961","","","","","","","","","","","","","","","","","","","","","","","",""
"2869.1201171875","","","","","","","","","","","","","","","","","","","80","80","80","82.98092651367188","82.98092651367188","82.98092651367188","","","","","",""
"2902.3798828125","","","","","","","","","","","","","70","70","70","83.02599334716797","83.02599334716797","83.02599334716797","","","","","","","","","","","",""
"2913.25","","","","","","","136","136","136","67.6357192993164","67.6357192993164","67.6357192993164","","","","","","","","","","","","","","","","","",""
"2919.139892578125","","","","","","","","","","","","","","","","","","","81","81","81","84.36772918701172","84.36772918701172","84.36772918701172","","","","","",""
"2919.219970703125","","","","","","","","","","","","","","","","","","","","","","","","","138","138","138","67.79004669189453","67.79004669189453","67.79004669189453"
"2950.5","29","29","29","89.51185607910156","89.51185607910156","89.51185607910156","","","","","","","","","","","","","","","","","","","","","","","",""
"2960.010009765625","","","","","","","","","","","","","71","71","71","80.39954376220703","80.39954376220703","80.39954376220703","","","","","","","","","","","",""
"2968.93994140625","","","","","","","","","","","","","","","","","","","82","82","82","84.49842834472656","84.49842834472656","84.49842834472656","","","","","",""
"3004.320068359375","","","","","","","137","137","137","67.09779357910156","67.09779357910156","67.09779357910156","","","","","","","","","","","","","","","","","",""
"3008.919921875","","","","","","","","","","","","","","","","","","","","","","","","","139","139","139","68.14403533935547","68.14403533935547","68.14403533935547"
"3009.02001953125","","","","","","","","","","","","","","","","","","","83","83","83","85.87883758544922","85.87883758544922","85.87883758544922","","","","","",""
"3021.760009765625","","","","","","","","","","","","","72","72","72","82.74524688720703","82.74524688720703","82.74524688720703","","","","","","","","","","","",""
"3050.5","30","30","30","101.05657958984375","101.05657958984375","101.05657958984375","","","","","","","","","","","","","","","","","","","","","","","",""
"3059.090087890625","","","","","","","","","","","","","","","","","","","84","84","84","82.43004608154297","82.43004608154297","82.43004608154297","","","","","",""
"3080.5400390625","","","","","","","","","","","","","73","73","73","81.09561157226562","81.09561157226562","81.09561157226562","","","","","","","","","","","",""
"3097.7099609375","","","","","","","138","138","138","66.51580047607422","66.51580047607422","66.51580047607422","","","","","","","","","","","","","","","","","",""
"3099.3798828125","","","","","","","","","","","","","","","","","","","","","","","","","140","140","140","66.69082641601562","66.69082641601562","66.69082641601562"
"3114.449951171875","","","","","","","","","","","","","","","","","","","85","85","85","81.97028350830078","81.97028350830078","81.97028350830078","","","","","",""
"3143.8701171875","","","","","","","","","","","","","74","74","74","79.97605895996094","79.97605895996094","79.97605895996094","","","","","","","","","","","",""
"3150.5","31","31","31","96.20863342285156","96.20863342285156","96.20863342285156","","","","","","","","","","","","","","","","","","","","","","","",""
"3165.72998046875","","","","","","","","","","","","","","","","","","","86","86","86","86.14622497558594","86.14622497558594","86.14622497558594","","","","","",""
"3190.070068359375","","","","","","","139","139","139","67.15191650390625","67.15191650390625","67.15191650390625","","","","","","","","","","","","","","","","","",""
"3191.239990234375","","","","","","","","","","","","","","","","","","","","","","","","","141","141","141","66.25650787353516","66.25650787353516","66.25650787353516"
"3206.489990234375","","","","","","","","","","","","","75","75","75","79.96668243408203","79.96668243408203","79.96668243408203","","","","","","","","","","","",""
"3212.75","","","","","","","","","","","","","","","","","","","87","87","87","85.65512084960938","85.65512084960938","85.65512084960938","","","","","",""
"3250.5","32","32","32","101.64610290527344","101.64610290527344","101.64610290527344","","","","","","","","","","","","","","","","","","","","","","","",""
"3257.5400390625","","","","","","","","","","","","","76","76","76","81.3099365234375","81.3099365234375","81.3099365234375","","","","","","","","","","","",""
"3265.659912109375","","","","","","","","","","","","","","","","","","","88","88","88","82.1657943725586","82.1657943725586","82.1657943725586","","","","","",""
"3281.18994140625","","","","","","","140","140","140","66.52948760986328","66.52948760986328","66.52948760986328","","","","","","","","","","","","","","","","","",""
"3281.489990234375","","","","","","","","","","","","","","","","","","","","","","","","","142","142","142","65.79280853271484","65.79280853271484","65.79280853271484"
"3315.2900390625","","","","","","","","","","","","","77","77","77","81.85435485839844","81.85435485839844","81.85435485839844","","","","","","","","","","","",""
"3316.949951171875","","","","","","","","","","","","","","","","","","","89","89","89","82.1480941772461","82.1480941772461","82.1480941772461","","","","","",""
"3350.5","33","33","33","95.61910247802734","95.61910247802734","95.61910247802734","","","","","","","","","","","","","","","","","","","","","","","",""
"3369.360107421875","","","","","","","","","","","","","","","","","","","90","90","90","82.25609588623047","82.25609588623047","82.25609588623047","","","","","",""
"3372.199951171875","","","","","","","","","","","","","","","","","","","","","","","","","143","143","143","65.42173767089844","65.42173767089844","65.42173767089844"
"3374.580078125","","","","","","","141","141","141","66.930419921875","66.930419921875","66.930419921875","","","","","","","","","","","","","","","","","",""
"3379.5400390625","","","","","","","","","","","","","78","78","78","78.10040283203125","78.10040283203125","78.10040283203125","","","","","","","","","","","",""
"3420.909912109375","","","","","","","","","","","","","","","","","","","91","91","91","83.72134399414062","83.72134399414062","83.72134399414062","","","","","",""
"3437.77001953125","","","","","","","","","","","","","79","79","79","83.6085433959961","83.6085433959961","83.6085433959961","","","","","","","","","","","",""
"3450.5","34","34","34","93.64175415039062","93.64175415039062","93.64175415039062","","","","","","","","","","","","","","","","","","","","","","","",""
"3456.419921875","","","","","","","","","","","","","","","","","","","","","","","","","144","144","144","67.20201110839844","67.20201110839844","67.20201110839844"
"3469.030029296875","","","","","","","142","142","142","66.17955780029297","66.17955780029297","66.17955780029297","","","","","","","","","","","","","","","","","",""
"3480.969970703125","","","","","","","","","","","","","","","","","","","92","92","92","77.09523010253906","77.09523010253906","77.09523010253906","","","","","",""
"3491.360107421875","","","","","","","","","","","","","80","80","80","81.48477935791016","81.48477935791016","81.48477935791016","","","","","","","","","","","",""
"3538.580078125","","","","","","","","","","","","","","","","","","","93","93","93","81.98857879638672","81.98857879638672","81.98857879638672","","","","","",""
"3546.43994140625","","","","","","","","","","","","","","","","","","","","","","","","","145","145","145","65.42813110351562","65.42813110351562","65.42813110351562"
"3550.5","35","35","35","94.5589599609375","94.5589599609375","94.5589599609375","","","","","","","","","","","","","","","","","","","","","","","",""
"3555.06005859375","","","","","","","","","","","","","81","81","81","80.7535629272461","80.7535629272461","80.7535629272461","","","","","","","","","","","",""
"3561.1298828125","","","","","","","143","143","143","67.12216186523438","67.12216186523438","67.12216186523438","","","","","","","","","","","","","","","","","",""
"3594.830078125","","","","","","","","","","","","","","","","","","","94","94","94","80.40056610107422","80.40056610107422","80.40056610107422","","","","","",""
"3615.550048828125","","","","","","","","","","","","","82","82","82","77.9590072631836","77.9590072631836","77.9590072631836","","","","","","","","","","","",""
"3637.93994140625","","","","","","","","","","","","","","","","","","","","","","","","","146","146","146","64.80889892578125","64.80889892578125","64.80889892578125"
"3650.5","36","36","36","95.31427764892578","95.31427764892578","95.31427764892578","","","","","","","","","","","","","","","","","","","","","","","",""
"3650.97998046875","","","","","","","","","","","","","","","","","","","95","95","95","80.02271270751953","80.02271270751953","80.02271270751953","","","","","",""
